,,,,,FULL SIMULATION RESULTS from PC Coal Lab v.4.3
,,,,,,Niksa Energy Associates LLC

Fuel  1,in Test  1
Primary Devolatilization Products       ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tar Conversion into PAH                 ,,,,,,,,,,,,,,,,,,,                                        
time s ,Tmp C  ,Gas    ,Tar    ,Wt Loss,Char   ,CO2    ,H2O    ,CO     ,GHCs   ,HCN    ,fN Char,fN Tar ,fN HCN ,%N Char,%N Tar ,fO Char,fO Tar ,fO Gas ,%O Char,%O Tar ,CH4    ,C2H4   ,C2H6   ,C3H6   ,C3H8   ,H2     ,H2S    ,%C Char,%H Char,%S Char,%C Tar ,%H Tar ,%S Tar ,Mn Tar ,time s ,Tmp C  ,Tar    ,Oils   ,CO2    ,H2O    ,CO     ,GHCs   ,HCN    ,CH4    ,C2H4   ,C2H6   ,C3H6   ,C3H8   ,H2     ,H2S    ,fN Tar ,fN HCN ,fO Tar ,fO Gas ,%C Tar ,%H Tar ,%O Tar ,%N Tar ,%S Tar ,Mn Tar ,       ,       ,       ,
 0.4300E-01, 1530., 18.70, 38.99, 57.69, 42.31,  2.79,  5.59,  2.81,  6.14,  0.14, 0.526, 0.419, 0.055,  1.65,  1.40, 0.002, 0.264, 0.734,  0.05,  7.94,  2.87,  1.08,  1.05,  1.15,  0.00,  1.04,  0.17, 97.52,  0.48,  0.31, 83.00,  7.41,  0.26, 321.9, 0.3441E-01, 1229., 20.95,  1.99,  3.15,  5.62,  5.45,  7.72,  0.49,  3.75,  1.41,  0.91,  0.00,  0.00,  2.30,  0.24,   0.136,   0.195,   0.080,   0.920, 90.88,  3.46,  4.51,  1.00,  0.15,306.61,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.3527E-01, 1259., 17.96,  2.09,  3.20,  5.65,  5.80,  7.30,  0.60,  3.63,  1.37,  0.42,  0.00,  0.00,  2.52,  0.25,   0.089,   0.236,   0.064,   0.936, 91.19,  3.79,  4.21,  0.66,  0.14,318.61,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.3613E-01, 1290., 14.94,  2.12,  3.24,  5.68,  6.09,  6.76,  0.69,  3.40,  1.09,  0.14,  0.00,  0.00,  2.83,  0.26,   0.050,   0.272,   0.052,   0.948, 91.43,  3.89,  4.10,  0.44,  0.14,329.63,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.3699E-01, 1320., 12.07,  2.08,  3.27,  5.70,  6.39,  6.08,  0.76,  2.74,  0.99,  0.00,  0.00,  0.00,  3.19,  0.26,   0.024,   0.297,   0.039,   0.961, 91.65,  4.11,  3.84,  0.26,  0.13,339.35,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.3785E-01, 1350.,  9.47,  1.97,  3.30,  5.72,  6.63,  5.51,  0.80,  2.91,  0.04,  0.00,  0.00,  0.00,  3.46,  0.27,   0.010,   0.313,   0.030,   0.970, 91.85,  4.19,  3.70,  0.13,  0.13,348.07,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.3871E-01, 1380.,  7.19,  1.78,  3.31,  5.71,  6.82,  5.22,  0.82,  2.90,  0.00,  0.00,  0.00,  0.00,  3.63,  0.27,   0.003,   0.321,   0.022,   0.978, 92.04,  4.20,  3.59,  0.06,  0.12,354.40,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.3957E-01, 1410.,  5.28,  1.53,  3.31,  5.68,  6.97,  5.10,  0.82,  2.89,  0.00,  0.00,  0.00,  0.00,  3.69,  0.27,   0.001,   0.326,   0.015,   0.985, 92.22,  4.21,  3.43,  0.02,  0.12,358.74,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.4043E-01, 1440.,  3.75,  1.24,  3.30,  5.66,  7.09,  4.98,  0.83,  2.88,  0.00,  0.00,  0.00,  0.00,  3.75,  0.27,   0.000,   0.329,   0.011,   0.989, 92.40,  4.13,  3.35,  0.01,  0.11,362.35,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.4129E-01, 1470.,  2.57,  0.96,  3.30,  5.65,  7.20,  4.88,  0.83,  2.87,  0.00,  0.00,  0.00,  0.00,  3.79,  0.27,   0.000,   0.332,   0.007,   0.993, 92.59,  4.19,  3.12,  0.00,  0.11,365.08,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.4215E-01, 1500.,  1.69,  0.69,  3.30,  5.63,  7.28,  4.80,  0.84,  2.86,  0.00,  0.00,  0.00,  0.00,  3.83,  0.27,   0.000,   0.335,   0.004,   0.996, 92.75,  4.05,  3.10,  0.00,  0.11,367.18,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.4301E-01, 1530.,  1.06,  0.47,  3.30,  5.62,  7.34,  4.74,  0.84,  2.85,  0.00,  0.00,  0.00,  0.00,  3.87,  0.27,   0.000,   0.338,   0.003,   0.997, 92.90,  3.85,  3.13,  0.00,  0.11,368.38,
